Date,Latitude,Longitude,Depth,Magnitude,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Status_Reviewed,Cluster
1998-05-27,-50.462,139.489,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-05-27,-5.845,149.704,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-05-27,52.239,159.526,0.503688212787598,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-05-28,52.154,159.641,0.2731084264270453,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-05-28,31.401,27.667,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-05-28,37.388,78.843,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-05-29,-2.231,99.477,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-05-29,-2.191,99.633,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-05-30,37.106,70.11,-0.056397038914586944,1.723646960117397,0,0,0,0,0,1,0,0,0,1,0
1998-05-30,39.027,143.441,-0.056397038914586944,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
1998-06-01,52.889,160.067,0.20504839714923606,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,0
1998-06-01,33.942,136.087,2.2978889015342294,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-06-03,43.679,-29.02,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
1998-06-03,-23.887,-69.875,0.2869426095841538,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-06-05,-18.799,-173.373,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-06-07,-31.518,-67.833,1.1013144166751903,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,4
1998-06-07,15.959,-93.776,0.8479362133253238,1.0409430729240485,0,0,0,0,0,1,0,0,0,1,4
1998-06-09,-18.868,-173.309,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-06-12,-24.804,179.829,2.518780054321754,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-06-12,-5.724,147.889,1.2993539467101476,-0.17259813241902822,0,0,0,0,0,1,0,0,0,1,0
1998-06-14,35.372,140.52,0.23865291884708956,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-06-16,-52.988,159.837,-1.1346795570743498,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
1998-06-17,-6.031,130.163,1.3522687858087468,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-06-18,-11.572,-13.894,-1.1346795570743498,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,-1
1998-06-20,-30.105,-177.925,0.4605020968627052,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
1998-06-22,28.043,129.391,0.5509786823066296,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-06-22,12.364,144.445,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-06-23,10.546,-76.349,-0.001780453857957312,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
1998-06-23,23.77,-45.102,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
1998-06-23,-58.358,-13.792,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,2
1998-06-24,-37.295,-17.391,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,2
1998-06-25,17.733,-61.572,0.22618930601534967,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-06-27,36.878,35.307,-0.056397038914586944,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
1998-06-29,-60.354,153.143,-1.1346795570743498,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
1998-07-07,-33.842,-179.193,0.42210882346144607,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-07-07,32.582,140.001,1.0971216495141851,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-07-07,23.714,-108.395,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-07-09,38.65,-28.626,-1.1346795570743498,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,-1
1998-07-09,38.717,48.507,-0.27666933414295947,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-07-09,-30.487,-178.994,1.228803086735063,2.3759982262451285,0,0,0,0,0,0,1,0,0,1,1
1998-07-09,60.53,-153.219,1.334735631449466,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,3
1998-07-11,17.39,-101.349,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-07-12,-18.275,168.22,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-07-12,16.95,-100.29,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,0,4
1998-07-12,16.954,-100.295,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-07-16,12.046,143.236,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-07-16,-11.04,166.16,1.0758773306392277,2.587159956444221,0,0,0,0,0,0,1,0,0,1,0
1998-07-17,-18.301,168.206,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-07-17,23.407,120.736,-0.9319404162052579,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-07-17,-2.961,141.926,-1.1346795570743498,2.587159956444221,0,0,0,0,0,0,1,0,0,1,0
1998-07-17,-2.895,142.098,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,0
1998-07-17,-2.892,142.355,-1.1346795570743498,0.07827100303776077,0,0,0,0,0,0,0,0,0,1,0
1998-07-17,-4.687,103.065,0.3385021944464411,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-07-18,-28.307,-70.841,0.2711156621951339,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-07-18,-18.369,168.173,-0.056397038914586944,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
1998-07-19,-26.651,-114.336,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-07-19,-21.836,-175.792,0.6750305270321666,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
1998-07-20,30.134,88.173,-0.0507927407208656,-0.17259813241902822,0,0,0,0,0,1,0,0,0,1,0
1998-07-24,21.254,122.019,-0.056397038914586944,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
1998-07-25,-13.608,166.867,0.20076350161511872,1.0409430729240485,0,0,0,0,0,1,0,0,0,1,0
1998-07-29,-32.312,-71.286,0.35142743639422236,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,4
1998-07-29,-2.693,138.901,-0.056397038914586944,1.9443351346976394,0,0,0,0,0,0,1,0,0,1,0
1998-07-31,-21.614,169.82,-0.056397038914586944,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
1998-07-31,-21.644,169.919,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-07-31,-2.81,139.008,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-08-02,39.573,76.999,0.6295204924817517,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-08-03,-27.295,-148.858,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
1998-08-04,-56.676,147.434,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-08-04,-52.909,22.028,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,-1
1998-08-04,-0.593,-80.393,-0.056397038914586944,3.000581296663715,0,0,0,0,0,0,1,0,0,1,4
1998-08-05,-54.674,-135.521,-1.1346795570743498,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,-1
1998-08-05,33.208,46.251,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-08-06,-21.841,169.815,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-08-07,-59.586,-150.715,-1.1346795570743498,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,-1
1998-08-10,7.324,94.305,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,1,0,0,0,1,0
1998-08-13,-58.786,-24.875,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
1998-08-14,-11.43,166.216,0.4637688696270807,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-08-14,-63.607,147.488,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-08-15,36.268,137.644,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-08-18,45.852,149.116,1.1244598760499305,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-08-18,-58.008,148.049,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-08-19,-6.179,147.745,0.42040404138056114,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-08-20,28.932,139.329,2.393407756243056,2.7953263836318336,0,0,0,0,0,1,0,0,0,1,0
1998-08-20,51.618,175.248,-0.056397038914586944,1.0409430729240485,0,0,0,0,0,1,0,0,0,1,0
1998-08-22,-3.062,142.036,-0.5032539899189606,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-08-22,18.655,146.428,0.45393485380982573,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-08-23,14.697,120.046,0.6485231378335059,0.5674992070954865,0,0,0,0,0,1,0,0,0,1,0
1998-08-23,11.663,-88.038,0.413554333891607,1.9443351346976394,0,0,0,0,0,0,1,0,0,1,4
1998-08-25,30.079,88.109,-0.056397038914586944,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
1998-08-27,39.66,77.343,-0.056397038914586944,1.2720578817289052,0,0,0,0,0,1,0,0,0,1,0
1998-08-28,-0.154,125.018,0.5946177773001288,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
1998-08-29,-55.737,-27.045,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,2
1998-08-30,17.092,148.133,-0.056397038914586944,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
1998-08-30,-23.934,-66.906,1.7300020057219316,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
1998-08-30,50.91,-130.66,-1.1346795570743498,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,3
1998-08-30,53.669,161.867,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-09-01,-17.555,-174.771,1.7313011630979627,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
1998-09-01,-58.206,-26.533,1.378918763065203,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,2
1998-09-01,-16.758,-173.597,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-09-02,5.41,126.764,0.33103707754803124,2.1617537343386948,0,0,0,0,0,0,1,0,0,1,0
1998-09-02,-29.695,-178.79,1.7748668409337784,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-09-03,39.716,140.76,0.0771497042610894,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,0
1998-09-03,-29.45,-71.715,-0.24191895536706004,1.723646960117397,0,0,0,0,0,0,1,0,0,1,4
1998-09-03,27.85,86.941,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,0
1998-09-05,-54.555,143.749,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-09-05,-6.646,155.209,0.057396440553374964,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-09-05,-4.051,152.041,1.601727523787392,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-09-07,-32.347,-111.95,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-09-07,-36.24,-97.711,-1.1346795570743498,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,4
1998-09-07,-5.766,152.061,0.1523161158049469,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-09-08,13.257,144.007,1.3095012644043333,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-09-09,40.035,15.98,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-09-09,-65.592,-177.115,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,-1
1998-09-12,-24.512,-67.119,1.5786532347319662,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-09-12,-14.233,-72.615,0.8947644304307744,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-09-14,-34.75,-107.981,-1.1346795570743498,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,4
1998-09-14,51.618,-173.15,-0.056397038914586944,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,3
1998-09-15,-5.624,151.637,0.8078381578431789,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
1998-09-16,-6.58,154.868,0.8522894331685125,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-09-17,-38.294,-93.623,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
1998-09-20,-21.392,-174.709,0.9839459084619111,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-09-20,-35.63,-179.844,0.38388252196248845,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-09-20,-35.586,179.958,0.7184711940106494,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-09-20,-7.77,106.951,0.6115302560267551,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-09-21,0.262,122.467,1.3516251144453193,0.32492365030182424,0,0,0,0,0,1,0,0,0,1,0
1998-09-21,-13.573,166.791,-0.056397038914586944,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,0
1998-09-22,11.822,143.154,-1.2068292964902605,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-09-24,46.313,106.288,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-09-27,-20.27,-175.876,1.6756148121207006,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,1
1998-09-28,-8.194,112.413,1.3782928016259324,1.723646960117397,0,0,0,0,0,1,0,0,0,1,0
1998-09-28,3.84,126.407,-0.1415851327065855,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
1998-09-29,44.209,20.08,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-09-30,-17.202,167.832,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-09-30,-4.641,153.14,0.7134618504126394,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-10-01,13.738,-45.565,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,-1
1998-10-01,14.367,53.772,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-10-03,-56.628,-25.502,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
1998-10-03,-56.618,-25.352,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,2
1998-10-03,-56.649,-25.294,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,2
1998-10-03,28.505,127.615,1.7602846727799726,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,0
1998-10-03,-56.705,-25.571,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,2
1998-10-03,-56.605,-25.452,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
1998-10-04,-8.464,-76.38,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-10-07,-5.878,151.628,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-10-08,-16.119,-71.404,1.2766431236697782,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,4
1998-10-08,-9.109,-109.557,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-10-09,-15.393,-173.392,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-10-09,11.321,-86.451,0.6295204924817517,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,4
1998-10-10,-33.518,-72.078,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
1998-10-10,-0.384,119.859,-0.056397038914586944,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
1998-10-10,-0.403,119.84,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-10-11,-21.04,-179.11,2.7253719253309394,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,1
1998-10-11,-56.913,-142.618,-1.1346795570743498,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,-1
1998-10-11,-56.273,-143.186,-1.1346795570743498,-0.9520106862444903,0,0,0,1,0,0,0,0,0,1,-1
1998-10-13,40.027,143.297,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-10-14,-5.915,151.036,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-10-17,53.635,-163.148,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,3
1998-10-18,19.285,145.341,1.3826659447414578,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
1998-10-19,-17.275,167.763,-0.056397038914586944,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
1998-10-24,-17.719,-175.222,1.8933201834200377,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-10-27,-3.552,123.164,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
1998-10-27,33.489,141.398,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
1998-10-27,2.921,128.623,0.513025714807975,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,0
1998-10-28,0.839,125.966,-0.056397038914586944,1.723646960117397,0,0,0,0,0,1,0,0,0,1,0
1998-10-31,-6.221,98.798,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-10-31,53.049,157.859,1.3876394373119612,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-11-02,-19.25,177.791,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-11-05,23.643,-108.787,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-11-05,12.867,125.036,-0.056397038914586944,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
1998-11-05,-15.613,-177.99,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
1998-11-06,-44.432,-79.112,-1.1346795570743498,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,4
1998-11-08,-30.385,-177.608,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-11-08,-7.262,127.081,1.9027701587593189,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-11-08,-9.135,121.421,-0.056397038914586944,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,0
1998-11-08,56.731,-152.065,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,3
1998-11-09,-6.954,129.022,-0.056397038914586944,1.9443351346976394,0,0,0,0,0,0,1,0,0,1,0
1998-11-09,-6.92,128.946,-0.056397038914586944,2.587159956444221,0,0,0,0,0,0,1,0,0,1,0
1998-11-09,-7.018,128.659,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-11-11,-34.558,179.791,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-11-11,1.079,-85.275,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
1998-11-14,-14.946,167.367,1.117081228551415,0.32492365030182424,0,0,0,0,0,1,0,0,0,1,0
1998-11-15,-21.589,-176.504,1.3625089920836522,1.0409430729240485,0,0,0,0,0,1,0,0,0,1,1
1998-11-15,-4.075,-104.181,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-11-15,-60.275,-47.477,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
1998-11-17,-26.83,-113.29,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,4
1998-11-17,7.666,-82.78,-0.6801631580994538,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,4
1998-11-18,-3.315,130.766,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-11-19,27.308,101.029,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-11-19,5.167,126.143,0.8684396221834889,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1998-11-19,22.605,125.783,-1.1346795570743498,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
1998-11-19,1.681,126.543,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-11-23,-23.716,-70.512,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,4
1998-11-24,-16.0,-172.703,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-11-24,-16.515,-174.751,1.7459028061085522,0.5674992070954865,0,0,0,0,0,1,0,0,0,1,1
1998-11-25,-7.859,158.622,0.2908587220445887,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,0
1998-11-27,-29.238,-177.12,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,1
1998-11-27,-32.14,-69.328,1.2080781512313328,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-11-27,-28.978,-177.026,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-11-28,-15.363,172.964,-0.056397038914586944,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,0
1998-11-29,-2.071,124.891,-0.056397038914586944,3.9858832662597967,0,0,0,0,0,0,1,0,0,1,0
1998-11-29,-1.909,124.708,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,0,0,0,1,0
1998-11-30,-5.875,151.262,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-12-02,-33.457,-109.346,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
1998-12-02,-9.144,67.459,-1.1346795570743498,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,0
1998-12-05,52.121,-169.412,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,3
1998-12-06,1.253,126.198,-0.056397038914586944,1.723646960117397,0,0,0,0,0,0,1,0,0,1,0
1998-12-07,-8.344,121.45,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1998-12-10,-7.952,-71.416,2.7635892321239175,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1998-12-11,36.514,71.021,1.7429147711875277,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
1998-12-11,-16.597,-172.758,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
1998-12-13,13.345,-44.845,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
1998-12-14,30.923,137.654,2.442344290264985,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1998-12-14,-38.214,-71.033,1.2918434892293724,0.32492365030182424,0,0,0,0,0,1,0,0,0,1,4
1998-12-14,-15.057,167.313,1.3020704520305284,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-12-16,31.287,131.286,0.15906900682866015,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1998-12-16,1.178,126.263,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-12-16,1.12,126.175,-0.056397038914586944,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
1998-12-17,16.956,-85.8,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-12-22,-25.159,179.627,2.548677842609074,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1998-12-25,-33.05,-179.32,0.7516142888030779,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
1998-12-26,-40.746,-74.849,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-12-26,-56.483,-27.366,1.0724339751908818,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,2
1998-12-26,-1.364,123.644,-0.056397038914586944,0.5674992070954865,0,0,0,0,0,1,0,0,0,1,0
1998-12-27,-21.632,-176.376,1.3314531476207017,2.1617537343386948,0,0,0,0,0,0,1,0,0,1,1
1998-12-28,20.78,-74.673,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
1998-12-29,-17.105,-177.075,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
1999-01-02,-15.916,168.085,1.7577623745193998,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1999-01-04,7.326,-78.073,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
1999-01-05,-18.502,-174.067,-0.056397038914586944,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
1999-01-05,51.477,176.918,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1999-01-09,44.39,147.313,1.1502430282367733,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1999-01-11,52.166,159.626,-0.056397038914586944,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
1999-01-12,26.741,140.17,2.3936241598455834,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
1999-01-12,-5.421,151.681,0.181240073462178,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
1999-01-13,-20.598,169.757,1.198300898403511,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1999-01-16,56.233,-147.427,-0.47235656032672907,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,3
1999-01-17,13.232,145.528,-0.056397038914586944,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1999-01-18,-22.034,170.052,0.3856536626046613,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
1999-01-18,-22.27,170.354,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
1999-01-19,-4.596,153.235,1.1088153456657253,2.587159956444221,0,0,0,0,0,0,1,0,0,1,0
1999-01-21,38.649,142.904,-0.056397038914586944,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
1999-01-24,30.618,131.086,-0.056397038914586944,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,0
